subject,relation,object
9月7日,暴雨洪涝造成了损失,房屋
9月7日,暴雨洪涝造成了损失,农作物
江汉,暴雨洪涝造成了损失,人
江汉,暴雨洪涝造成了损失,房屋
江汉,暴雨洪涝造成了损失,农作物
江南,暴雨洪涝造成了损失,人
江南,暴雨洪涝造成了损失,房屋
江南,暴雨洪涝造成了损失,农作物
四川省,暴雨洪涝造成了损失,人
四川省,暴雨洪涝造成了损失,房屋
四川省,暴雨洪涝造成了损失,农作物
湖北省,暴雨洪涝造成了损失,人
湖北省,暴雨洪涝造成了损失,房屋
湖北省,暴雨洪涝造成了损失,农作物
宜昌市,暴雨洪涝造成了损失,人
宜昌市,暴雨洪涝造成了损失,房屋
宜昌市,暴雨洪涝造成了损失,农作物
秭归县,暴雨洪涝造成了损失,人
秭归县,暴雨洪涝造成了损失,房屋
秭归县,暴雨洪涝造成了损失,农作物
湖南省,暴雨洪涝造成了损失,人
湖南省,暴雨洪涝造成了损失,房屋
湖南省,暴雨洪涝造成了损失,农作物
邵阳市,暴雨洪涝造成了损失,人
邵阳市,暴雨洪涝造成了损失,房屋
邵阳市,暴雨洪涝造成了损失,农作物
城步苗族自治县,暴雨洪涝造成了损失,人
城步苗族自治县,暴雨洪涝造成了损失,房屋
城步苗族自治县,暴雨洪涝造成了损失,农作物
宜宾市,暴雨洪涝造成了损失,人
宜宾市,暴雨洪涝造成了损失,房屋
宜宾市,暴雨洪涝造成了损失,农作物
珙县,暴雨洪涝造成了损失,人
珙县,暴雨洪涝造成了损失,房屋
珙县,暴雨洪涝造成了损失,农作物
筠连县,暴雨洪涝造成了损失,人
筠连县,暴雨洪涝造成了损失,房屋
筠连县,暴雨洪涝造成了损失,农作物
兴文县,暴雨洪涝造成了损失,人
兴文县,暴雨洪涝造成了损失,房屋
兴文县,暴雨洪涝造成了损失,农作物
贵州省,暴雨洪涝造成了损失,人
贵州省,暴雨洪涝造成了损失,房屋
贵州省,暴雨洪涝造成了损失,农作物
毕节市,暴雨洪涝造成了损失,人
毕节市,暴雨洪涝造成了损失,房屋
毕节市,暴雨洪涝造成了损失,农作物
七星关,暴雨洪涝造成了损失,人
七星关,暴雨洪涝造成了损失,房屋
七星关,暴雨洪涝造成了损失,农作物
织金,暴雨洪涝造成了损失,人
织金,暴雨洪涝造成了损失,房屋
织金,暴雨洪涝造成了损失,农作物
赫章,暴雨洪涝造成了损失,人
赫章,暴雨洪涝造成了损失,房屋
赫章,暴雨洪涝造成了损失,农作物
8月8日,暴雨洪涝发生于,江汉
8月8日,暴雨洪涝发生于,江南
8月8日,暴雨洪涝发生于,四川省
8月8日,暴雨洪涝发生于,湖北省
8月8日,暴雨洪涝发生于,宜昌市
8月8日,暴雨洪涝发生于,秭归县
8月8日,暴雨洪涝发生于,湖南省
8月8日,暴雨洪涝发生于,邵阳市
8月8日,暴雨洪涝发生于,城步苗族自治县
8月8日,暴雨洪涝发生于,宜宾市
8月8日,暴雨洪涝发生于,珙县
8月8日,暴雨洪涝发生于,筠连县
8月8日,暴雨洪涝发生于,兴文县
8月8日,暴雨洪涝发生于,贵州省
8月8日,暴雨洪涝发生于,毕节市
8月8日,暴雨洪涝发生于,七星关
8月8日,暴雨洪涝发生于,织金
8月8日,暴雨洪涝发生于,赫章
8月8日,暴雨洪涝造成了损失,人
8月8日,暴雨洪涝造成了损失,房屋
8月8日,暴雨洪涝造成了损失,农作物
8月17日,暴雨洪涝发生于,江汉
8月17日,暴雨洪涝发生于,江南
8月17日,暴雨洪涝发生于,四川省
8月17日,暴雨洪涝发生于,湖北省
8月17日,暴雨洪涝发生于,宜昌市
8月17日,暴雨洪涝发生于,秭归县
8月17日,暴雨洪涝发生于,湖南省
8月17日,暴雨洪涝发生于,邵阳市
8月17日,暴雨洪涝发生于,城步苗族自治县
8月17日,暴雨洪涝发生于,宜宾市
8月17日,暴雨洪涝发生于,珙县
8月17日,暴雨洪涝发生于,筠连县
8月17日,暴雨洪涝发生于,兴文县
8月17日,暴雨洪涝发生于,贵州省
8月17日,暴雨洪涝发生于,毕节市
8月17日,暴雨洪涝发生于,七星关
8月17日,暴雨洪涝发生于,织金
8月17日,暴雨洪涝发生于,赫章
8月17日,暴雨洪涝造成了损失,人
8月17日,暴雨洪涝造成了损失,房屋
8月17日,暴雨洪涝造成了损失,农作物
湖北,暴雨洪涝造成了损失,人
湖北,暴雨洪涝造成了损失,房屋
湖北,暴雨洪涝造成了损失,农作物
湖南,暴雨洪涝造成了损失,人
湖南,暴雨洪涝造成了损失,房屋
湖南,暴雨洪涝造成了损失,农作物
广西,暴雨洪涝造成了损失,人
广西,暴雨洪涝造成了损失,房屋
广西,暴雨洪涝造成了损失,农作物
湖北省,暴雨洪涝造成了损失,人
湖北省,暴雨洪涝造成了损失,房屋
湖北省,暴雨洪涝造成了损失,农作物
武汉,暴雨洪涝造成了损失,人
武汉,暴雨洪涝造成了损失,房屋
武汉,暴雨洪涝造成了损失,农作物
金沙县,暴雨洪涝造成了损失,人
金沙县,暴雨洪涝造成了损失,房屋
金沙县,暴雨洪涝造成了损失,农作物
恩施,暴雨洪涝造成了损失,人
恩施,暴雨洪涝造成了损失,房屋
恩施,暴雨洪涝造成了损失,农作物
湖南省,暴雨洪涝造成了损失,人
湖南省,暴雨洪涝造成了损失,房屋
湖南省,暴雨洪涝造成了损失,农作物
湘潭市,暴雨洪涝造成了损失,人
湘潭市,暴雨洪涝造成了损失,房屋
湘潭市,暴雨洪涝造成了损失,农作物
常德市,暴雨洪涝造成了损失,人
常德市,暴雨洪涝造成了损失,房屋
常德市,暴雨洪涝造成了损失,农作物
娄底市,暴雨洪涝造成了损失,人
娄底市,暴雨洪涝造成了损失,房屋
娄底市,暴雨洪涝造成了损失,农作物
广西壮族自治区,暴雨洪涝造成了损失,人
广西壮族自治区,暴雨洪涝造成了损失,房屋
广西壮族自治区,暴雨洪涝造成了损失,农作物
桂林市,暴雨洪涝造成了损失,人
桂林市,暴雨洪涝造成了损失,房屋
桂林市,暴雨洪涝造成了损失,农作物
7月28日,暴雨洪涝发生于,湖北
7月28日,暴雨洪涝发生于,湖南
7月28日,暴雨洪涝发生于,广西
7月28日,暴雨洪涝发生于,湖北省
7月28日,暴雨洪涝发生于,武汉
7月28日,暴雨洪涝发生于,金沙县
7月28日,暴雨洪涝发生于,恩施
7月28日,暴雨洪涝发生于,湖南省
7月28日,暴雨洪涝发生于,湘潭市
7月28日,暴雨洪涝发生于,常德市
7月28日,暴雨洪涝发生于,娄底市
7月28日,暴雨洪涝发生于,广西壮族自治区
7月28日,暴雨洪涝发生于,桂林市
7月28日,暴雨洪涝造成了损失,人
7月28日,暴雨洪涝造成了损失,房屋
7月28日,暴雨洪涝造成了损失,农作物
7月31日,暴雨洪涝发生于,湖北
7月31日,暴雨洪涝发生于,湖南
7月31日,暴雨洪涝发生于,广西
7月31日,暴雨洪涝发生于,湖北省
7月31日,暴雨洪涝发生于,武汉
7月31日,暴雨洪涝发生于,金沙县
7月31日,暴雨洪涝发生于,恩施
7月31日,暴雨洪涝发生于,湖南省
7月31日,暴雨洪涝发生于,湘潭市
7月31日,暴雨洪涝发生于,常德市
7月31日,暴雨洪涝发生于,娄底市
7月31日,暴雨洪涝发生于,广西壮族自治区
7月31日,暴雨洪涝发生于,桂林市
7月31日,暴雨洪涝造成了损失,人
7月31日,暴雨洪涝造成了损失,房屋
7月31日,暴雨洪涝造成了损失,农作物
湖北省,暴雨洪涝造成了损失,人
湖北省,暴雨洪涝造成了损失,农作物
湖北省,暴雨洪涝造成了损失,房屋
荆州市,暴雨洪涝造成了损失,人
荆州市,暴雨洪涝造成了损失,农作物
荆州市,暴雨洪涝造成了损失,房屋
石首市,暴雨洪涝造成了损失,人
石首市,暴雨洪涝造成了损失,农作物
石首市,暴雨洪涝造成了损失,房屋
湖南省,暴雨洪涝造成了损失,人
湖南省,暴雨洪涝造成了损失,农作物
湖南省,暴雨洪涝造成了损失,房屋
长沙,暴雨洪涝造成了损失,人
长沙,暴雨洪涝造成了损失,农作物
长沙,暴雨洪涝造成了损失,房屋
株洲,暴雨洪涝造成了损失,人
株洲,暴雨洪涝造成了损失,农作物
株洲,暴雨洪涝造成了损失,房屋
湘西,暴雨洪涝造成了损失,人
湘西,暴雨洪涝造成了损失,农作物
湘西,暴雨洪涝造成了损失,房屋
重庆市,暴雨洪涝造成了损失,人
重庆市,暴雨洪涝造成了损失,农作物
重庆市,暴雨洪涝造成了损失,房屋
江津区,暴雨洪涝造成了损失,人
江津区,暴雨洪涝造成了损失,农作物
江津区,暴雨洪涝造成了损失,房屋
四川省,暴雨洪涝造成了损失,人
四川省,暴雨洪涝造成了损失,农作物
四川省,暴雨洪涝造成了损失,房屋
泸州,暴雨洪涝造成了损失,人
泸州,暴雨洪涝造成了损失,农作物
泸州,暴雨洪涝造成了损失,房屋
广元,暴雨洪涝造成了损失,人
广元,暴雨洪涝造成了损失,农作物
广元,暴雨洪涝造成了损失,房屋
宜宾,暴雨洪涝造成了损失,人
宜宾,暴雨洪涝造成了损失,农作物
宜宾,暴雨洪涝造成了损失,房屋
4月30日,暴雨洪涝发生于,湖北省
4月30日,暴雨洪涝发生于,荆州市
4月30日,暴雨洪涝发生于,石首市
4月30日,暴雨洪涝发生于,湖南省
4月30日,暴雨洪涝发生于,长沙
4月30日,暴雨洪涝发生于,株洲
4月30日,暴雨洪涝发生于,湘西
4月30日,暴雨洪涝发生于,重庆市
4月30日,暴雨洪涝发生于,江津区
4月30日,暴雨洪涝发生于,四川省
4月30日,暴雨洪涝发生于,泸州
4月30日,暴雨洪涝发生于,广元
4月30日,暴雨洪涝发生于,宜宾
4月30日,暴雨洪涝造成了损失,人
4月30日,暴雨洪涝造成了损失,农作物
4月30日,暴雨洪涝造成了损失,房屋
5月1日,暴雨洪涝发生于,湖北省
5月1日,暴雨洪涝发生于,荆州市
5月1日,暴雨洪涝发生于,石首市
5月1日,暴雨洪涝发生于,湖南省
5月1日,暴雨洪涝发生于,长沙
5月1日,暴雨洪涝发生于,株洲
5月1日,暴雨洪涝发生于,湘西
5月1日,暴雨洪涝发生于,重庆市
5月1日,暴雨洪涝发生于,江津区
5月1日,暴雨洪涝发生于,四川省
5月1日,暴雨洪涝发生于,泸州
5月1日,暴雨洪涝发生于,广元
5月1日,暴雨洪涝发生于,宜宾
5月1日,暴雨洪涝造成了损失,人
5月1日,暴雨洪涝造成了损失,农作物
5月1日,暴雨洪涝造成了损失,房屋
2日,暴雨洪涝发生于,湖北省
2日,暴雨洪涝发生于,荆州市
2日,暴雨洪涝发生于,石首市
2日,暴雨洪涝发生于,湖南省
2日,暴雨洪涝发生于,长沙
2日,暴雨洪涝发生于,株洲
2日,暴雨洪涝发生于,湘西
2日,暴雨洪涝发生于,重庆市
2日,暴雨洪涝发生于,江津区
2日,暴雨洪涝发生于,四川省
2日,暴雨洪涝发生于,泸州
2日,暴雨洪涝发生于,广元
2日,暴雨洪涝发生于,宜宾
2日,暴雨洪涝造成了损失,人
2日,暴雨洪涝造成了损失,农作物
2日,暴雨洪涝造成了损失,房屋
5月4日,暴雨洪涝发生于,湖北省
5月4日,暴雨洪涝发生于,荆州市
5月4日,暴雨洪涝发生于,石首市
5月4日,暴雨洪涝发生于,湖南省
5月4日,暴雨洪涝发生于,长沙
5月4日,暴雨洪涝发生于,株洲
5月4日,暴雨洪涝发生于,湘西
5月4日,暴雨洪涝发生于,重庆市
5月4日,暴雨洪涝发生于,江津区
5月4日,暴雨洪涝发生于,四川省
5月4日,暴雨洪涝发生于,泸州
5月4日,暴雨洪涝发生于,广元
5月4日,暴雨洪涝发生于,宜宾
5月4日,暴雨洪涝造成了损失,人
5月4日,暴雨洪涝造成了损失,农作物
5月4日,暴雨洪涝造成了损失,房屋
江南,暴雨洪涝造成了损失,人
江南,暴雨洪涝造成了损失,房屋
江南,暴雨洪涝造成了损失,农作物
湖南,暴雨洪涝造成了损失,人
湖南,暴雨洪涝造成了损失,房屋
湖南,暴雨洪涝造成了损失,农作物
广东,暴雨洪涝造成了损失,人
广东,暴雨洪涝造成了损失,房屋
广东,暴雨洪涝造成了损失,农作物
广西,暴雨洪涝造成了损失,人
广西,暴雨洪涝造成了损失,房屋
广西,暴雨洪涝造成了损失,农作物
重庆,暴雨洪涝造成了损失,人
重庆,暴雨洪涝造成了损失,房屋
重庆,暴雨洪涝造成了损失,农作物
贵州,暴雨洪涝造成了损失,人
贵州,暴雨洪涝造成了损失,房屋
贵州,暴雨洪涝造成了损失,农作物
云南,暴雨洪涝造成了损失,人
云南,暴雨洪涝造成了损失,房屋
云南,暴雨洪涝造成了损失,农作物
湖南省,暴雨洪涝造成了损失,人
湖南省,暴雨洪涝造成了损失,房屋
湖南省,暴雨洪涝造成了损失,农作物
岳阳,暴雨洪涝造成了损失,人
岳阳,暴雨洪涝造成了损失,房屋
岳阳,暴雨洪涝造成了损失,农作物
郴州,暴雨洪涝造成了损失,人
郴州,暴雨洪涝造成了损失,房屋
郴州,暴雨洪涝造成了损失,农作物
永州,暴雨洪涝造成了损失,人
永州,暴雨洪涝造成了损失,房屋
永州,暴雨洪涝造成了损失,农作物
广东省,暴雨洪涝造成了损失,人
广东省,暴雨洪涝造成了损失,房屋
广东省,暴雨洪涝造成了损失,农作物
韶关,暴雨洪涝造成了损失,人
韶关,暴雨洪涝造成了损失,房屋
韶关,暴雨洪涝造成了损失,农作物
梅州,暴雨洪涝造成了损失,人
梅州,暴雨洪涝造成了损失,房屋
梅州,暴雨洪涝造成了损失,农作物
潮州,暴雨洪涝造成了损失,人
潮州,暴雨洪涝造成了损失,房屋
潮州,暴雨洪涝造成了损失,农作物
广西壮族自治区,暴雨洪涝造成了损失,人
广西壮族自治区,暴雨洪涝造成了损失,房屋
广西壮族自治区,暴雨洪涝造成了损失,农作物
柳州,暴雨洪涝造成了损失,人
柳州,暴雨洪涝造成了损失,房屋
柳州,暴雨洪涝造成了损失,农作物
桂林,暴雨洪涝造成了损失,人
桂林,暴雨洪涝造成了损失,房屋
桂林,暴雨洪涝造成了损失,农作物
河池,暴雨洪涝造成了损失,人
河池,暴雨洪涝造成了损失,房屋
河池,暴雨洪涝造成了损失,农作物
重庆市,暴雨洪涝造成了损失,人
重庆市,暴雨洪涝造成了损失,房屋
重庆市,暴雨洪涝造成了损失,农作物
綦江区,暴雨洪涝造成了损失,人
綦江区,暴雨洪涝造成了损失,房屋
綦江区,暴雨洪涝造成了损失,农作物
南川区,暴雨洪涝造成了损失,人
南川区,暴雨洪涝造成了损失,房屋
南川区,暴雨洪涝造成了损失,农作物
贵州省,暴雨洪涝造成了损失,人
贵州省,暴雨洪涝造成了损失,房屋
贵州省,暴雨洪涝造成了损失,农作物
铜仁市,暴雨洪涝造成了损失,人
铜仁市,暴雨洪涝造成了损失,房屋
铜仁市,暴雨洪涝造成了损失,农作物
沿河土家族自治县,暴雨洪涝造成了损失,人
沿河土家族自治县,暴雨洪涝造成了损失,房屋
沿河土家族自治县,暴雨洪涝造成了损失,农作物
云南省,暴雨洪涝造成了损失,人
云南省,暴雨洪涝造成了损失,房屋
云南省,暴雨洪涝造成了损失,农作物
临沧市,暴雨洪涝造成了损失,人
临沧市,暴雨洪涝造成了损失,房屋
临沧市,暴雨洪涝造成了损失,农作物
沧源佤族自治县,暴雨洪涝造成了损失,人
沧源佤族自治县,暴雨洪涝造成了损失,房屋
沧源佤族自治县,暴雨洪涝造成了损失,农作物
西双版纳傣族自治州,暴雨洪涝造成了损失,人
西双版纳傣族自治州,暴雨洪涝造成了损失,房屋
西双版纳傣族自治州,暴雨洪涝造成了损失,农作物
景洪市,暴雨洪涝造成了损失,人
景洪市,暴雨洪涝造成了损失,房屋
景洪市,暴雨洪涝造成了损失,农作物
4月18,暴雨洪涝发生于,江南
4月18,暴雨洪涝发生于,湖南
4月18,暴雨洪涝发生于,广东
4月18,暴雨洪涝发生于,广西
4月18,暴雨洪涝发生于,重庆
4月18,暴雨洪涝发生于,贵州
4月18,暴雨洪涝发生于,云南
4月18,暴雨洪涝发生于,湖南省
4月18,暴雨洪涝发生于,岳阳
4月18,暴雨洪涝发生于,郴州
4月18,暴雨洪涝发生于,永州
4月18,暴雨洪涝发生于,广东省
4月18,暴雨洪涝发生于,韶关
4月18,暴雨洪涝发生于,梅州
4月18,暴雨洪涝发生于,潮州
4月18,暴雨洪涝发生于,广西壮族自治区
4月18,暴雨洪涝发生于,柳州
4月18,暴雨洪涝发生于,桂林
4月18,暴雨洪涝发生于,河池
4月18,暴雨洪涝发生于,重庆市
4月18,暴雨洪涝发生于,綦江区
4月18,暴雨洪涝发生于,南川区
4月18,暴雨洪涝发生于,贵州省
4月18,暴雨洪涝发生于,铜仁市
4月18,暴雨洪涝发生于,沿河土家族自治县
4月18,暴雨洪涝发生于,云南省
4月18,暴雨洪涝发生于,临沧市
4月18,暴雨洪涝发生于,沧源佤族自治县
4月18,暴雨洪涝发生于,西双版纳傣族自治州
4月18,暴雨洪涝发生于,景洪市
4月18,暴雨洪涝造成了损失,人
4月18,暴雨洪涝造成了损失,房屋
4月18,暴雨洪涝造成了损失,农作物
20日,暴雨洪涝发生于,江南
20日,暴雨洪涝发生于,湖南
20日,暴雨洪涝发生于,广东
20日,暴雨洪涝发生于,广西
20日,暴雨洪涝发生于,重庆
20日,暴雨洪涝发生于,贵州
20日,暴雨洪涝发生于,云南
20日,暴雨洪涝发生于,湖南省
20日,暴雨洪涝发生于,岳阳
20日,暴雨洪涝发生于,郴州
20日,暴雨洪涝发生于,永州
20日,暴雨洪涝发生于,广东省
20日,暴雨洪涝发生于,韶关
20日,暴雨洪涝发生于,梅州
20日,暴雨洪涝发生于,潮州
20日,暴雨洪涝发生于,广西壮族自治区
20日,暴雨洪涝发生于,柳州
20日,暴雨洪涝发生于,桂林
20日,暴雨洪涝发生于,河池
20日,暴雨洪涝发生于,重庆市
20日,暴雨洪涝发生于,綦江区
20日,暴雨洪涝发生于,南川区
20日,暴雨洪涝发生于,贵州省
20日,暴雨洪涝发生于,铜仁市
20日,暴雨洪涝发生于,沿河土家族自治县
20日,暴雨洪涝发生于,云南省
20日,暴雨洪涝发生于,临沧市
